,7771,2589,7755,7756,7757,7761,7758
0,598.5,570.2,575.1,542.7,513.5,506.3,487.3
1,614.6610252982625,574.5083536545949,573.226764567563,536.0465232632416,511.55057175714876,499.27089399266043,495.47915124251506
2,608.9628207732458,571.6087588325947,572.3982698437417,513.9714112398207,508.6674223036173,504.14672905772846,490.5803570930509
3,627.1329618280308,574.9320428533548,579.2644280640436,529.2339963534033,508.6734783749621,503.2105570513608,498.21654320782517
4,633.1348270270328,564.9415608779389,583.5319508607897,546.5429229371041,510.99503153816397,502.84563844756184,499.1489018045294
5,595.4866641829893,567.3710690668868,567.4982637489619,521.2088106603724,510.53711431183547,508.9597993386235,497.36859956338265
6,596.0542209879712,558.6487215555013,546.2742125445898,514.0179785371328,511.7977563914293,500.05183314201736,483.82149517915707
7,605.5679968218727,520.8373913145205,523.3201411807619,517.9306608115892,508.9297675433053,502.87041909327337,487.07146254161825
8,600.7033133363014,532.0750401796662,527.2156733098939,515.0272544122687,510.6566389491384,492.0004830613875,476.4086044028539
9,594.3892738150541,548.3407405362788,533.569445369222,515.2244001107282,505.5657471282791,479.4019249778102,477.9368569291902
10,593.6278749501498,575.8402556057023,559.0392490199833,512.083053754254,500.0770432288624,490.7751777132166,478.1892019220038
11,589.4861068998608,558.3350471380928,571.4134036535522,502.9347508469115,500.6286910219006,494.09409167255046,467.5956655248433
12,600.0328990779444,539.9155327354422,542.8668297326832,530.5178714434718,497.05897397518953,481.6827285258177,461.3560896694299
13,616.2219058195652,542.385468667526,543.1376610833034,531.1332408311198,512.0914529143869,475.27544602431664,461.5191895228875
14,559.2968321947042,539.7744357057849,541.0894560438064,528.6666887905919,518.8177923809922,484.3314269994775,471.9174052926073
15,545.1656812872214,541.6028104340677,543.1485722192227,537.5457388377162,489.83454889745343,482.8804708482902,459.57723462332615
16,544.6922855412471,541.3114668484219,541.5738809358229,540.7182925098691,526.6089217443296,483.4741281670132,473.7686539958622
17,548.4801675356522,541.6186516392634,541.5873907257749,538.3305952323811,534.8662314055791,504.5382692298691,468.24545377061355
